,02236350_event_rainfall,02237734_event_rainfall,02236500_event_rainfall,02236605_event_rainfall,02236700_event_rainfall,02240954_event_rainfall,02240902_event_rainfall,02231342_event_rainfall,02231396_event_rainfall,02231454_event_rainfall,02231458_event_rainfall,02231600_event_rainfall,02232155_event_rainfall,02232200_event_rainfall,02232415_event_rainfall,02233001_event_rainfall,02233200_event_rainfall,02233460_event_rainfall,02233473_event_rainfall,02234308_event_rainfall,02234324_event_rainfall,02234990_event_rainfall,02234344_event_rainfall,02234998_event_rainfall,02234400_event_rainfall,02234635_event_rainfall,02234384_event_rainfall,02234365_event_rainfall,022349993_event_rainfall,02235000_event_rainfall,02233475_event_rainfall,02233484_event_rainfall,02233500_event_rainfall,02234180_event_rainfall,02235200_event_rainfall,02246000_event_rainfall,02244320_event_rainfall,02244333_event_rainfall,02245255_event_rainfall,02245260_event_rainfall,02245328_event_rainfall,02246150_event_rainfall,02244473_event_rainfall,02245050_event_rainfall,02245140_event_rainfall,02245500_event_rainfall,02246318_event_rainfall,02246300_event_rainfall,02246459_event_rainfall,02246828_event_rainfall,02246832_event_rainfall,02246515_event_rainfall,02246520_event_rainfall,02246359_event_rainfall,02231280_event_rainfall,02231268_event_rainfall
2019-02-09 00:00:00+00:00,1.7936447,0.83264863,1.798116,1.931641,,,,0.0023098593,1.992075,,,3.1653292,,3.3785846,2.5618591,,1.8614916,,,1.559224,1.5421785,1.4077206,1.5537246,,1.3205401,,1.1236808,,,1.1745303,1.7799066,2.0433946,2.0208063,,0.87631017,0.36934868,,1.4884055,,1.2579441,,,,,,0.44666487,,,,,,0.64028573,,,,
2019-02-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49762598,,,,,,,,,
2019-02-11 00:00:00+00:00,,,,,,,,2.5173097,,,,7.5238595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12 00:00:00+00:00,1.6285738,0.7857567,1.6191381,0.9037692,,,,,4.636984,,,,,4.6722,3.1733098,,1.6825764,,,2.0807757,2.139643,2.0822139,2.1341739,,2.57408,,2.720617,,,1.7742813,1.7541969,2.1795774,2.2020922,,0.88283855,0.59094363,,1.1885284,,0.9951399,,,,,,0.556437,0.6283659,,,,,0.6926785,,,,
2019-02-13 00:00:00+00:00,,,,,,,,0.7369436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13395962,,0.108097896,,,,,,,,,,,,,,,,
2019-02-19 00:00:00+00:00,,0.033695944,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009965369,,0.006629934,0.017429689,,0.085408226,0.30355948,,,,,,,,,,0.42627078,0.43184552,,,,,0.7967857,,,,
2019-02-20 00:00:00+00:00,,,,,,,,0.29195777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8206574,,,,,,,,,,,,,,,,
2019-02-21 00:00:00+00:00,0.25818577,0.14857432,0.25567403,0.15625641,,,,,,,,0.013301471,,,0.002225352,,0.0868983,,,0.07981034,0.08480953,0.12848035,0.090811595,,0.11786,,0.16882977,,,0.119196974,0.049145076,0.036088817,0.036934376,,0.3742943,,,0.2606,,,,,,,,,,,,,,,,,,
2019-02-23 00:00:00+00:00,,,,,,,,,,,,0.043176465,,,0.010880282,,0.3007458,,,0.24886206,0.23383336,0.018445414,0.21509421,,0.16481999,,0.012723403,,,0.009142858,0.27215025,0.25462663,0.24953282,,,0.45316282,,0.26389176,,0.5499231,,,,,,,0.5538618,,,,,0.42378575,,,,
2019-02-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32836464,,,,,,,,,,
2019-02-26 00:00:00+00:00,1.2906502,1.3922498,1.2899227,1.4692819,,,,1.8405001,1.2189791,,,1.0113338,,1.0306616,0.6014648,,1.0012543,,,1.065,1.2524048,0.97207433,1.4824928,,1.61848,,1.6081276,,,1.0723572,1.2756478,1.1872532,1.2279829,,1.1719682,,,0.27959266,,0.46265036,,,,,,0.74114215,,,,,,,,,,
2019-02-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89696246,,,,,,,,,,,1.6311871,,,,,0.9193214,,,,
2019-03-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,0.17563096,0.08238428,0.3461377,,0.50912005,,0.4119362,,,0.07864286,0.17292747,0.21159539,0.22925,,,3.1690335,,1.1187559,,1.4758672,,,,,,1.7442224,3.8116424,,,,,2.4508927,,,,
2019-03-03 00:00:00+00:00,0.51737154,0.05395946,0.50910497,0.16830769,,,,,0.1043375,,,0.20648234,,0.10795385,0.13802817,,0.19496611,,,0.12362069,0.13129762,0.118925765,0.15147826,,0.14575998,,0.13414894,,,0.11372079,0.19736269,0.20825493,0.20425467,,0.14337659,1.667854,,0.6718294,,0.92759436,,,,,,1.2719115,1.841374,,,,,0.70500004,,,,
2019-03-05 00:00:00+00:00,0.5137978,0.20907433,0.51116025,0.3994359,,,,0.0018591549,0.087016664,,,0.15861912,,0.25995386,,,0.25210172,,,0.25562072,0.2594762,0.2865677,0.26743478,,0.24982002,,0.23097873,,,0.3038333,0.2626114,0.2896842,0.29240158,,0.17481329,,,0.08264587,,,,,,,,,,,,,,,,,,
2019-03-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810954,,,,,,,,,,,1.6869268,,,,,1.0199643,,,,
2019-03-12 00:00:00+00:00,,,,,,,,0.04270422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15 00:00:00+00:00,,,,,,,,0.6207324,0.42795,,,0.3241853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-16 00:00:00+00:00,0.8210328,,0.8139393,0.5919744,,,,,,,,,,0.5161077,0.30145073,,,,,,,,,,,,,,,,,0.13810855,0.13120313,,,0.23443839,,0.26731926,,0.04548951,,,,,,,,,,,,,,,,
2019-03-17 00:00:00+00:00,,0.015385136,,,,,,,,,,1.1094927,,,,,,,,,,,,,,,,,,,,,,,0.056607597,,,,,,,,,,,0.020536195,0.22734146,,,,,0.1575,,,,
2019-03-18 00:00:00+00:00,0.64798903,,0.6451491,0.51415384,,,,3.0604084,2.5547667,,,,,1.6454153,1.3049295,,0.9617626,,,1.001569,1.0735953,0.94208735,1.1894783,,1.1771799,,1.044234,,,0.8247489,1.1144456,1.2667452,1.2867796,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19 00:00:00+00:00,,0.3105946,,,,,,,,,,0.9267515,,,,,,,,,,,,,,,,,,,,,,,0.55641454,,,1.1947412,,,,,,,,,,,,,,,,,,
2019-03-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,5.7304306,4.5887856,5.826026,3.555645,,,,,,,3.2428787,,,,,0.005066456,0.4925115,,0.23180184,,3.1600142,,,,,,0.308874,0.6067318,,,,,0.5313928,,,,
2019-03-27 00:00:00+00:00,0.116196714,,0.11855801,0.12792307,,,,0.37097886,1.172025,,,2.3746119,,4.547015,5.9991407,,3.2337623,,,,,,,,1.5691001,,0.86519146,,,,3.1886683,3.3899276,3.2748268,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4808642,,,,1.5298672,,,,,,1.6094236,1.7599188,,,,,2.2851071,,,,
2019-04-01 00:00:00+00:00,0.29944262,0.7771554,0.30014363,0.3878718,,,,,,,,,,,0.0065704235,,,,,0.119034484,0.1572262,0.23029694,0.1973913,,0.34644,,0.5083404,,,0.36365366,0.11687565,0.09128618,0.09993438,,1.2640823,,,2.1191082,,,,,,,,,,,,,,,,,,
2019-04-02 00:00:00+00:00,,,,,,,,0.253,,,,0.0011705882,,0.00081538456,,,,,,,,,,,,,,,,,,,,,,,,,,0.6066643,,,,,,,,,,,,,,,,
2019-04-04 00:00:00+00:00,0.7207596,1.2135608,0.72744197,1.3701539,,,,,,,,1.4250911,,0.63984615,0.7840563,,,,,3.1213965,2.6591668,2.1321573,1.6640217,,1.31314,,1.1861916,,,1.6829827,1.4474146,1.2207992,1.2095592,,1.341095,0.17359708,,0.583178,,0.37730068,,,,,,0.3585496,0.28517073,,,,,0.14000002,,,,
2019-04-05 00:00:00+00:00,,,,,,,,1.6498029,1.4965208,,,,,,,,1.4655253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06 00:00:00+00:00,0.26146993,,0.26520443,0.6210257,,,,,,,,,,,,,,,,,,0.83729696,0.5293623,,1.048,,1.9890426,,,0.6287056,,,,,,0.57578707,,0.7157413,,1.4694896,,,,,,0.72974795,1.331496,,,,,0.7634286,,,,
2019-04-08 00:00:00+00:00,1.2303225,0.7169865,1.2260829,0.8759487,,,,2.0606408,2.2481542,,,2.1486163,,2.4739385,1.3572323,,0.4056949,,,0.9494483,1.0597261,1.2663188,1.1552318,,1.4446399,,1.8062128,,,1.1263442,0.66243523,0.78806245,0.8216499,,1.0264747,1.5470648,,4.082461,,1.0305945,,,,,,2.0236888,1.8044227,,,,,2.0927143,,,,
2019-04-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01272844,,,,,,,,,,,,,,,,,,
2019-04-13 00:00:00+00:00,,0.9603987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14 00:00:00+00:00,1.377825,,1.3797734,1.3650769,,,,0.92828876,0.8136333,,,0.18667354,,0.42020002,0.3147324,,0.8592374,,,1.164431,1.0850952,1.0875196,1.0262175,,0.84205997,,0.7405745,,,0.9678074,0.9707202,0.7311629,0.7404734,,0.7598228,0.012215031,,0.22739267,,1.1690209,,,,,,0.13106166,,,,,,,,,,
2019-04-18 00:00:00+00:00,1.981601,3.3060875,1.9856132,2.4601538,,,,,,,,3.3327956,,,1.7867746,,1.5458477,,,1.6396897,1.5957024,2.005856,1.5750217,,1.4725401,,1.5970001,,,2.4045866,1.5824509,1.7866843,1.7742014,,3.118978,3.2281356,,2.6941853,,3.850322,,,,,,3.4932761,3.3609836,,,,,2.1718218,,,,
2019-04-19 00:00:00+00:00,,,,,,,,1.3360423,1.6270459,,,,,1.8635076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48987684,,0.08443487,,0.8265454,,,,,,0.6126434,0.40599188,,,,,0.37939286,,,,
2019-04-26 00:00:00+00:00,0.33055738,0.1311892,0.33414367,0.5785385,,,,,0.1501375,,,0.13806766,,0.060000002,0.02440141,,0.046728816,,,0.046500005,0.044464283,0.05979039,0.04456522,,0.033059996,,0.01487234,,,0.061242424,0.04622798,0.048472043,0.04831875,,0.19479747,,,,,,,,,,,,,,,,,,,,,
2019-05-01 00:00:00+00:00,0.5612896,,0.55720997,,,,,2.2022464,1.4672334,,,2.0684426,,1.089,1.3764436,,,,,,,,,,,,,,,,,0.98563653,0.98272973,,0.42023736,,,0.77400005,,,,,,,,,,,,,,,,,,
2019-05-02 00:00:00+00:00,,0.16783783,,0.24530768,,,,,,,,,,,,,1.1230677,,,1.2190518,1.0917143,0.73683405,0.92892027,,0.65664,,0.51372343,,,0.59695023,0.9839119,,,,,1.8462776,,,,1.4244406,,,,,,1.6194451,1.220252,,,,,2.3427143,,,,
2019-05-03 00:00:00+00:00,,,,,,,,,,,,3.2155442,,3.1439385,2.4414084,,,,,,,,,,,,,,,,,,,,2.8126807,,,2.360932,,,,,,,,,,,,,,,,,,
2019-05-04 00:00:00+00:00,2.2844753,4.125459,2.2859225,2.3279233,,,,,2.361404,,,,,,,,2.730559,,,3.233293,3.4151902,3.3178341,3.5973191,,3.6270003,,4.15383,,,3.8310933,3.3072746,3.0774014,3.104061,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05 00:00:00+00:00,,,,,,,,1.7279718,,,,1.289922,,,0.8047183,,,,,,,,,,,,,,,,,,,,2.2661707,2.0362027,,3.031602,,3.112678,,,,,,2.555161,2.181431,,,,,2.2686787,,,,
2019-05-06 00:00:00+00:00,,,,,,,,,1.4644917,,,,,0.06353846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09 00:00:00+00:00,0.5860711,,0.5857347,0.15984614,,,,0.45721126,,,,0.013176471,,,,,,,,,,0.13541485,,,,,,,,0.067121215,,,,,0.00015822785,,,,,,,,,,,,,,,,,,,,,
2019-05-11 00:00:00+00:00,0.5674208,0.85347974,0.56976795,,,,,1.617021,3.0537457,,,2.998806,,0.70721537,1.0135634,,1.3689153,,,0.9450862,0.9977976,0.67793447,1.091768,,1.05036,,1.0439149,,,0.76541984,1.293829,1.5934721,1.6037579,,1.7614429,0.1856409,,0.48422384,,0.21881819,,,,,,,0.2660244,,,,,,,,,
2019-05-12 00:00:00+00:00,,,,5.0244613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2262923,,,,,,0.3947143,,,,
2019-05-13 00:00:00+00:00,4.4390383,1.8851013,4.465895,,,,,2.2989788,1.3063875,,,2.5172648,,2.7779539,3.505092,,4.380356,,,3.3653622,3.390143,3.1464367,3.408732,,3.2046802,,2.085,,,2.5808377,3.9813678,4.139413,4.0810122,,1.96481,0.37093738,,1.5724423,,2.711014,,,,,,,0.06909756,,,,,,,,,
2019-05-14 00:00:00+00:00,,,,1.4828975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-19 00:00:00+00:00,,,,,,,,,0.28513333,,,0.32672945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0408937,,,,,,,,,,2.1133404,,,,,,,,,,
2019-05-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56322765,,,,,1.4221429,,,,
2019-05-30 00:00:00+00:00,,0.20138511,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09168831,,,,,0.39358544,,,,,,,,,,,,,,,,,,,,,
2019-05-31 00:00:00+00:00,0.107945345,,0.10913813,0.30858976,,,,,,,,,,,,,0.5992204,,,,,0.5048559,,,,,,,,,0.48138863,0.49647862,0.4915375,,,0.1992213,,0.96447355,,,,,,,,,,,,,,,,,,
2019-06-01 00:00:00+00:00,,0.07212162,,,,,,4.4123945,2.7164874,,,1.9877056,,2.909969,2.3375633,,,,,0.33681035,0.45904765,,0.7430435,,0.50572,,0.29017022,,,0.27262554,,,,,0.17675948,,,,,0.014692308,,,,,,,,,,,,,,,,
2019-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,0.48777968,,,,,,,,,,,,,,0.5413938,0.7377533,0.71594375,,,0.30016077,,,,,,,,,,0.10813405,,,,,,,,,,
2019-06-03 00:00:00+00:00,0.8013388,0.31226352,0.79766303,0.6411282,,,,,0.76638335,,,,,,,,,,,,,0.0009082969,,,0.02712,,,,,,,,,,,,,0.021394497,,,,,,,,,,,,,,,,,,
2019-06-04 00:00:00+00:00,,,,,,,,0.62173945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7602505,,,,1.5239719,,,,,,0.30042896,1.2038782,,,,,0.40296426,,,,
2019-06-05 00:00:00+00:00,2.0420604,1.1308311,2.0365746,,,,,,,,,0.53684556,,,1.8332608,,4.989423,,,6.2687936,5.768869,5.5783057,5.30716,,3.8692398,,2.9035532,,,4.245859,5.4696426,4.017656,3.9668155,,1.3936583,,,0.31084403,,,,,,,,,,,,,,,,,,
2019-06-06 00:00:00+00:00,,,,0.9158206,,,,0.48453528,1.1429541,,,,,1.7903538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07 00:00:00+00:00,,2.4839325,,,,,,,,,,0.89934844,,,,,,,,,,,,,,,,,,,,,,,2.544367,1.3094323,,1.5567267,,1.4565524,,,,,,1.5202278,0.69582117,,,,,1.425,,,,
2019-06-08 00:00:00+00:00,6.0548525,,6.025486,4.862513,,,,2.2784154,2.516746,,,,,3.4308617,4.7031617,,6.076356,,,8.95838,9.031072,8.515874,9.034187,,8.566279,,7.372851,,,6.7398744,7.3121185,5.76873,5.8667526,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09 00:00:00+00:00,,1.9314392,,,,,,,,,,1.9299574,,,,,,,,,,,,,,,,,,,,,,,3.0676708,,,4.8705177,,3.1887412,,,,,,0.86494905,,,,,,,,,,
2019-06-10 00:00:00+00:00,,,,,,,,1.8315704,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3668392,,,,,,,,,,,1.5803089,,,,,0.51089287,,,,
2019-06-11 00:00:00+00:00,1.5142076,2.9008446,1.5258343,2.269436,,,,,1.9117792,,,2.1995146,,2.307569,1.6990635,,1.5276781,,,2.3292587,2.295119,3.2672665,2.2845871,,2.28964,,2.5080638,,,3.3038116,1.7585388,1.5558437,1.5895374,,3.394013,,,2.7001762,,3.1934962,,,,,,5.095882,,,,,,,,,,
2019-06-12 00:00:00+00:00,,,,,,,,4.777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4258206,,,,,,,,,,,2.8697236,,,,,2.4147856,,,,
2019-06-13 00:00:00+00:00,2.2524753,2.0376554,2.2547624,2.5345898,,,,,3.7483666,,,3.0131269,,2.095446,1.7977254,,2.06161,,,1.8952414,2.2220356,2.0753798,2.626058,,2.38092,,2.01117,,,2.3361602,2.3016682,2.336638,2.391967,,1.8086456,,,0.924734,,,,,,,,,,,,,,,,,,
2019-06-15 00:00:00+00:00,,1.6917702,,,,,,,2.4439666,,,2.26355,,,,,,,,,,,,,,,,,,,,,,,2.274807,,,,,0.06253846,,,,,,,,,,,,,,,,
2019-06-16 00:00:00+00:00,1.6338797,,1.6408783,1.9977947,,,,2.6460986,,,,,,0.28412306,0.77723944,,5.308797,,,4.273086,3.907762,4.1050615,3.7304783,,2.62056,,2.2899146,,,4.287597,4.8753214,4.0739737,4.036456,,,0.7294175,,0.21749909,,,,,,,,1.0276353,,,,,,3.8861785,,,,
2019-06-17 00:00:00+00:00,,3.1373715,,,,,,,4.99905,,,,,,,,,,,,,,,,,,,,,,,,,,3.3789368,,,,,2.5420628,,,,,,,1.127187,,,,,,,,,
2019-06-18 00:00:00+00:00,3.6495738,,3.6507957,3.3706925,,,,2.750852,,,,7.410569,,3.2809079,3.3120494,,,,,,,,,,,,,,,,,,,,,3.0352736,,6.4311104,,,,,,,,5.2168393,,,,,,,,,,
2019-06-19 00:00:00+00:00,,2.8723311,,,,,,,4.438317,,,,,,,,2.5220675,,,3.679034,3.582119,3.4954104,3.5430508,,3.3449397,,3.384702,,,3.5849025,2.9642644,2.8459356,2.8998673,,3.707199,,,,,4.9756503,,,,,,,4.4045854,,,,,3.1405003,,,,
2019-06-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2521251,,,,,,,,,,,,,,,,,,,,
2019-06-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1612532,,0.24128672,,,,,,,,,,,,,,,,
2019-06-23 00:00:00+00:00,,,,,,,,,,,,0.135575,,0.37155384,0.87376755,,0.11883052,,,,0.10736904,,0.25576088,,0.24888,,0.15912764,,,,0.31965804,0.41635528,0.40386248,,0.0897405,0.11816283,,,,,,,,,,,0.27765855,,,,,0.18803571,,,,
2019-06-25 00:00:00+00:00,,,,,,,,,,,,0.14552352,,0.014938462,0.3931197,,1.6985762,,,0.9004656,1.0125715,0.42859825,1.1984421,,1.1475201,,1.1814256,,,0.33136147,1.7430414,1.6808636,1.6411908,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26 00:00:00+00:00,,,,,,,,0.69857043,0.034749996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083114825,,,,,,,,,,,0.36727643,,,,,,,,,
2019-06-28 00:00:00+00:00,1.2923114,0.24567565,1.2702596,0.009641026,,,,2.5325985,2.0818627,,,1.2197573,,1.4560769,1.3414154,,,,,0.06432758,0.07898809,0.14991704,0.11973914,,0.32892004,,,,,0.115839824,,0.15773356,0.15510313,,,,,2.186292,,1.1891118,,,,,,,,,,,,,,,,
2019-06-29 00:00:00+00:00,,,,,,,,,,,,,,,,,3.6201863,,,,,,,,,,4.6799784,,,,3.9608238,,,,1.7343514,0.15593319,,,,,,,,,,0.42409915,,,,,,0.90564287,,,,
2019-06-30 00:00:00+00:00,0.58502185,,0.5908452,1.1108462,,,,1.6889296,1.964921,,,,,1.1350616,1.162662,,,,,5.1430345,4.7107854,3.7474236,4.1239347,,3.9824595,,,,,2.5014179,,2.9783437,2.9320877,,,,,0.5814477,,1.4873567,,,,,,,0.07139837,,,,,,,,,
2019-07-01 00:00:00+00:00,,,,,,,,,,,,0.12971765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02 00:00:00+00:00,,0.15523648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4966708,2.014194,,,,,,,,,,1.3331581,3.2789836,,,,,2.2316072,,,,
2019-07-03 00:00:00+00:00,0.9665737,,0.97509396,1.4271026,,,,,1.0110416,,,1.1555412,,,0.5848874,,3.04561,,,1.643362,1.8010952,2.6410918,2.0868552,,1.7572601,,1.367702,,,2.453186,2.9475646,2.5917878,2.5531797,,,,,0.5084146,,,,,,,,,,,,,,,,,,
2019-07-04 00:00:00+00:00,,1.2238041,,,,,,2.233007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9366107,2.1505115,,,,2.998014,,,,,,3.082362,,,,,,2.1181073,,,,
2019-07-05 00:00:00+00:00,4.2685027,,4.268453,4.1167693,,,,,1.1468332,,,2.2049234,,,,,,,,,,,,,,,5.0257874,,,,,,,,,,,3.9229007,,,,,,,,,4.7460737,,,,,,,,,
2019-07-06 00:00:00+00:00,,2.729635,,,,,,,,,,,,4.744831,3.5268662,,4.6989155,,,5.541587,6.0890117,5.545354,6.5665426,,7.7789803,,,,,4.8833246,5.500492,4.567674,4.656753,,1.3919715,2.5610166,,,,2.427965,,,,,,2.9618766,,,,,,1.1002501,,,,
2019-07-07 00:00:00+00:00,3.7816505,,3.7585468,2.5007436,,,,0.9845352,2.9589417,,,4.1460824,,,,,,,,,,,,,,,3.5062766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08 00:00:00+00:00,,3.6299126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60411376,,,,,,,,,0.22850406,,,,,,,,,
2019-07-09 00:00:00+00:00,,,,,,,,2.2642534,,,,2.2518735,,1.3225539,1.2144789,,1.1734407,,,0.79832757,1.2584168,0.7852271,2.3319855,,2.5348802,,2.5535107,,,1.1038269,1.8481916,2.2728817,2.4319565,,0.8437912,0.72664297,,,,1.9301049,,,,,,0.4046595,,,,,,,,,,
2019-07-10 00:00:00+00:00,1.8400711,,1.84321,1.2141796,,,,,3.7637208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6770827,,,,,,,,,2.0684798,,,,,1.6052856,,,,
2019-07-11 00:00:00+00:00,,1.8703445,,,,,,1.352986,,,,2.3446383,,1.1510308,,,,,,2.458,2.7517142,1.6280174,,,,,,,,,,,,,1.1429209,3.2726872,,,,,,,,,,0.66217965,,,,,,,,,,
2019-07-12 00:00:00+00:00,0.51234424,,0.5158342,,,,,,,,,,,,0.6249226,,2.4634404,,,,,,2.7656593,,2.3328402,,1.3371704,,,1.0265477,2.7819896,2.7314343,2.7762532,,,,,1.5660515,,0.44139856,,,,,,,5.0841627,,,,,0.45028576,,,,
2019-07-13 00:00:00+00:00,,,,,,,,0.26577467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 00:00:00+00:00,0.2550984,0.07974325,0.25756356,,,,,,,,,,,,,,1.128661,,,0.972,0.811762,0.69558954,0.5910652,,0.055180002,,,,,0.3447836,1.0299171,0.6328964,0.6026344,,0.26199368,0.5223507,,0.078682564,,,,,,,,1.6983004,,,,,,,,,,
2019-07-16 00:00:00+00:00,,,,1.9759232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026032519,,,,,,,,,
2019-07-17 00:00:00+00:00,2.5024097,1.5845945,2.4851048,,,,,,,,,,,,0.020612676,,3.4460003,,,2.611276,2.612274,2.3446288,2.477775,,2.7918,,2.1001065,,,2.9551232,3.169088,2.8345642,2.7349138,,2.0642152,1.4301754,,1.719356,,1.2775174,,,,,,1.317126,,,,,,0.4665714,,,,
2019-07-18 00:00:00+00:00,,,,0.93020517,,,,,0.6363417,,,1.2583058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19 00:00:00+00:00,,1.653169,,,,,,,,,,,,,,,,,,,,0.8019738,,,0.82131994,,1.6938937,,,1.5262121,,,,,2.6030853,0.65907305,,1.4024092,,0.5818602,,,,,,0.47901344,0.8727317,,,,,1.4040357,,,,
2019-07-20 00:00:00+00:00,3.9304645,,3.9306133,3.3268974,,,,1.3910493,0.36,,,,,,,,,,,,,,,,,,,,,,,0.8009161,0.7918001,,,,,,,,,,,,,,,,,,,,,,,
2019-07-21 00:00:00+00:00,,3.012527,,,,,,,,,,0.40919262,,,0.16088732,,0.75069493,,,1.7515345,1.6555713,1.9482533,1.5135,,1.27094,,0.90968084,,,2.332314,0.9408859,,,,3.5138702,1.3048059,,,,,,,,,,1.3493056,,,,,,,,,,
2019-07-22 00:00:00+00:00,,,,,,,,,1.5853417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66568995,,1.4499791,,,,,,,,,,,,,,,,
2019-07-23 00:00:00+00:00,2.202601,2.4643312,2.2007346,2.72041,,,,1.0486196,,,,1.6368968,,1.676046,,,1.4314067,,,,,,,,,,0.8654893,,,,1.3189014,1.2841135,1.2764828,,2.4025505,4.4203553,,,,,,,,,,7.088681,3.5734146,,,,,3.1959288,,,,
2019-07-24 00:00:00+00:00,,,,,,,,,1.6327957,,,,,,3.289,,,,,1.8833622,1.8508689,1.7524235,1.8972101,,1.5835999,,,,,1.5424869,,,,,,,,1.1969101,,5.683461,,,,,,,,,,,,,,,,
2019-07-25 00:00:00+00:00,4.3721313,,4.3360662,,,,,3.3700562,,,,4.1797442,,5.6480002,,,2.7621865,,,,,,,,,,1.7365957,,,,2.9078236,3.2228618,3.1972156,,1.7464178,,,,,,,,,,,,,,,,,,,,,
2019-07-26 00:00:00+00:00,,0.7850203,,,,,,,2.8773456,,,,,,2.756303,,,,,1.7953964,1.7416666,1.5069344,1.6976087,,1.2638,,,,,1.2851038,,,,,,1.6765573,,1.426277,,,,,,,,1.1766514,2.7776911,,,,,1.4007499,,,,
2019-07-28 00:00:00+00:00,2.3744044,0.55893916,2.340254,,,,,1.3980563,,,,1.6247718,,,,,0.8898643,,,2.114017,2.201524,2.0516462,1.6531305,,2.3512201,,1.862532,,,1.565171,1.0302175,0.87695885,0.8500875,,0.21662657,,,,,,,,,,,0.9564692,,,,,,0.79789287,,,,
